ReportDate,DataYM,CompanyCode,CompanyName,Industry,NowRevenue,LastMonthRevenue,LastYearSameMonthRevenue,MonthlyPercent,YearlyPercent,CumulativeNowRevenue,CumulativeLastYearRevenue,CumulativeChangePercent,Comment
1150117,11412,1101,台泥,水泥工業,14219975,13121753,16543379,8.369476243,-14.04431344,150662273,154909312,-2.741629244,-
1150117,11412,1102,亞泥,水泥工業,6172608,5885302,7085373,4.881754581,-12.8823846,71040192,76289963,-6.88133903,-
1150117,11412,1103,嘉泥,水泥工業,274867,249102,284185,10.3431526,-3.278850045,3015357,2984963,1.018237077,-
1150117,11412,1104,環泥,水泥工業,779128,636793,755359,22.35184746,3.146715668,7922013,7953734,-0.39881897,-
1150117,11412,1108,幸福,水泥工業,373043,326349,503598,14.30799543,-25.92444767,4450781,4867094,-8.553625634,-
1150117,11412,1109,信大,水泥工業,415638,354802,397254,17.14646479,4.627769639,4431538,4656291,-4.826867565,-
1150117,11412,1110,東泥,水泥工業,236192,210022,260477,12.46059937,-9.323279982,2851556,2872958,-0.744946498,-
1150117,11412,1201,味全,食品工業,1670916,1651571,1850209,1.171309014,-9.690418758,21842084,23473804,-6.951238069,-
1150117,11412,1203,味王,食品工業,435027,434162,602521,0.199234387,-27.7988651,5620661,6232086,-9.810920453,-
1150117,11412,1210,大成,食品工業,9592082,8857963,9166173,8.287672911,4.646530237,102579443,103574151,-0.96038248,-
1150117,11412,1213,大飲,食品工業,20948,23757,16829,-11.82388349,24.47560758,297365,191040,55.65588358,"113年12月因產能不足,恢復產能後及積極推展業務,致使114年12月營收成長"
1150117,11412,1215,卜蜂,食品工業,2749915,2482253,2433129,10.78302655,13.01969604,28431622,27957258,1.696747227,-
1150117,11412,1216,統一,食品工業,52311321,51161260,51439480,2.247913753,1.694886885,672863647,657630647,2.31634582,-
1150117,11412,1217,愛之味,食品工業,314958,324091,332502,-2.818035675,-5.27635924,5035944,5116701,-1.578302113,-
1150117,11412,1218,泰山,食品工業,832865,755967,728608,10.17213714,14.30906605,10117411,10681240,-5.278684872,-
1150117,11412,1219,福壽,食品工業,1332578,1202794,1268028,10.79021013,5.090581596,14408120,14345171,0.438816658,-
1150117,11412,1220,台榮,食品工業,308992,360840,320533,-14.36869527,-3.600565308,3416643,3488761,-2.067152207,-
1150117,11412,1225,福懋油,食品工業,1130151,992489,1187967,13.87038043,-4.866801856,12194204,12977345,-6.034678126,-
1150117,11412,1227,佳格,食品工業,2774103,2611225,3346029,6.237608785,-17.09267911,27876247,28973692,-3.787729227,-
1150117,11412,1229,聯華,食品工業,1367820,1273348,1229499,7.419181559,11.25019215,13420176,12946742,3.656780988,-
1150117,11412,1231,聯華食,食品工業,1303204,1019108,1396819,27.87692767,-6.702013647,12867131,12201941,5.451509723,-
1150117,11412,1232,大統益,食品工業,1993530,1822177,1950296,9.403751666,2.216791708,21513071,22066604,-2.508464828,-
1150117,11412,1233,天仁,食品工業,202853,176031,211857,15.23708892,-4.250036581,2165326,2217314,-2.344638603,-
1150117,11412,1234,黑松,食品工業,640539,684260,708329,-6.389530296,-9.57041149,9511151,10253071,-7.236075904,-
1150117,11412,1235,興泰,食品工業,11362,24760,11593,-54.11147011,-1.99258173,175916,112698,56.09505049,"泰宇網通累計1-12月營收較去年同期增加  74,315   仟元"
1150117,11412,1236,宏亞,食品工業,196864,120899,265285,62.83343948,-25.79150725,1813512,1977776,-8.305490612,-
1150117,11412,1256,鮮活果汁-KY,食品工業,408763,240414,234226,70.02462419,74.51649262,4119847,4003256,2.912404303,本月因果汁類產品銷量增加，致營收較去年同期成長。
1150117,11412,1301,台塑,塑膠工業,14304735,13389395,16445283,6.836305897,-13.01618221,175411403,200040347,-12.31198824,-
1150117,11412,1303,南亞,塑膠工業,22097720,21130715,23425080,4.576300423,-5.666405408,259902881,259608483,0.113400763,-
1150117,11412,1304,台聚,塑膠工業,3416559,3258556,4172565,4.848865571,-18.11849546,44167026,51014697,-13.42293771,-
1150117,11412,1305,華夏,塑膠工業,656140,621233,746673,5.618986757,-12.12485251,9220772,11086333,-16.827575,-
1150117,11412,1307,三芳,塑膠工業,799144,850259,808138,-6.011697612,-1.112928732,10814943,10779822,0.325803153,-
1150117,11412,1308,亞聚,塑膠工業,494254,468030,554385,5.603059633,-10.84643344,5744290,6031298,-4.758643993,-
1150117,11412,1309,台達化,塑膠工業,1042274,909181,1556333,14.6387793,-33.03014201,14484486,18622672,-22.22122583,-
1150117,11412,1310,台苯,塑膠工業,535318,579949,997495,-7.695676689,-46.33376608,8672932,11422836,-24.07374141,-
1150117,11412,1312,國喬,塑膠工業,2356924,2089472,1430644,12.79998009,64.74566699,22707547,16419410,38.29697291,今年三月份重要子公司開始投產銷售，不論單月營收或累計營收，均較去年同期增加，惟國際經濟環境仍紛擾，市場利差不如預期。
1150117,11412,1313,聯成,塑膠工業,5084497,4909229,6438589,3.570173646,-21.03088114,58766216,73319410,-19.84903316,-
1150117,11412,1314,中石化,塑膠工業,1347475,1101798,2208382,22.29782592,-38.98360881,19217032,30130776,-36.22125099,"子公司依IFRS 5將營收重分類為停業單位，113年合併營收查核數為29,442,175仟元，與公告營收差異數為新台幣(688,601)仟元"
1150117,11412,1315,達新,塑膠工業,174011,215851,196996,-19.38374156,-11.6677496,2285521,2146896,6.45699652,-
1150117,11412,1316,上曜,建材營造,630347,605369,204716,4.126078474,207.9129135,4483061,1501378,198.5964228,主因子公司營收上升，致本月及本年度營收較去年同期增加。
1150117,11412,1319,東陽,汽車工業,2093315,2217502,2248065,-5.60031062,-6.883697758,25092958,25596063,-1.965556187,-
1150117,11412,1321,大洋,塑膠工業,284182,255668,373483,11.15274497,-23.91032524,3559243,4683165,-23.99919712,-
1150117,11412,1323,永裕,塑膠工業,162846,168377,176156,-3.284890454,-7.555802811,2020455,2650593,-23.77347258,-
1150117,11412,1324,地球,塑膠工業,66089,52854,70617,25.04067809,-6.412053755,733979,795197,-7.698469687,-
1150117,11412,1325,恆大,塑膠工業,19061,23153,22123,-17.67373559,-13.84079917,290905,317389,-8.344334555,-
1150117,11412,1326,台化,塑膠工業,21972816,20881356,27307241,5.226959399,-19.53483693,287033924,348607574,-17.66274017,-
1150117,11412,1337,再生-KY,塑膠工業,61227,46559,80003,31.50411306,-23.46911991,663537,817163,-18.79992119,-
1150117,11412,1338,廣華-KY,汽車工業,429562,470103,503089,-8.623854772,-14.61510786,5229560,5087625,2.789808604,-
1150117,11412,1339,昭輝,汽車工業,131948,120888,180690,9.148964331,-26.97548287,1660813,1932121,-14.0419777,-
1150117,11412,1340,勝悅-KY,塑膠工業,3200,3400,28689,-5.882352941,-88.84589913,42394,376371,-88.7361141,"12月份本年累計停業部門(鞋業)的營業收入淨額為新台幣113,430千元"
1150117,11412,1341,富林-KY,塑膠工業,242554,198174,266073,22.39446143,-8.839303499,2566811,2789002,-7.966684857,-
1150117,11412,1342,八貫,其他,355361,219913,278441,61.59162942,27.62524197,2862073,2511442,13.96134173,-
1150117,11412,1402,遠東新,紡織纖維,23787210,21519377,25020907,10.53856252,-4.930664584,253764717,271331712,-6.474361169,-
1150117,11412,1409,新纖,紡織纖維,3085248,3055682,4675360,0.967574505,-34.01047192,39331375,46071535,-14.62977086,-
1150117,11412,1410,南染,紡織纖維,14249,15175,20332,-6.10214168,-29.9183553,189518,235070,-19.3780576,-
1150117,11412,1413,宏洲,紡織纖維,154304,153659,194570,0.419760639,-20.6948656,2118977,2305985,-8.109679811,-
1150117,11412,1414,東和,紡織纖維,40662,35182,41184,15.57614689,-1.267482517,468037,523911,-10.66478849,-
1150117,11412,1416,廣豐,其他,38528,36928,35934,4.332755633,7.218790004,360152,333508,7.989013757,-
1150117,11412,1417,嘉裕,紡織纖維,31994,64611,52921,-50.48211605,-39.54384838,403907,600925,-32.78578858,-
1150117,11412,1418,東華,紡織纖維,17,1094,1059,-98.44606947,-98.39471199,5329,10248,-47.99960968,因配合客戶生產線出貨及去年同期銷庫存。
1150117,11412,1419,新紡,紡織纖維,585763,467734,567211,25.23421432,3.270740518,4733193,4214489,12.30763682,-
1150117,11412,1423,利華,紡織纖維,7798,4526,5123,72.29341582,52.21549873,85388,104444,-18.24518402,十二月份營收較去年同期增加主因外銷訂單增加。
1150117,11412,1432,大魯閣,運動休閒,111500,98737,114392,12.92625865,-2.528148822,1321771,1268633,4.188603008,-
1150117,11412,1434,福懋,紡織纖維,2275014,1929424,2422393,17.91156324,-6.084025177,27543789,28715705,-4.081097783,-
1150117,11412,1435,中福,其他,499,498,498,0.200803213,0.200803213,5982,10679,-43.98351906,-
1150117,11412,1436,華友聯,建材營造,134322,28584,119140,369.9202351,12.74299144,3890912,6955263,-44.05801765,-
1150117,11412,1437,勤益控,其他,68966,83552,79856,-17.4573918,-13.63704668,926788,845271,9.643889356,-
1150117,11412,1438,三地開發,建材營造,270545,458122,0,-40.94477017,,1259125,1166647,7.926819338,本月較去年同期增加，係本月建案交屋認列收入所致。
1150117,11412,1439,雋揚,建材營造,274347,18164,9864,1410.388681,2681.29562,813068,98151,728.3848356,主係本公司按持有比例陸續認列聯合營運建案交屋之營收。
1150117,11412,1440,南紡,紡織纖維,1156698,991299,1220005,16.68507685,-5.189077094,14420713,17190251,-16.11109692,-
1150117,11412,1441,大東,紡織纖維,126517,124052,127342,1.987069938,-0.647861664,1516069,1626033,-6.762716378,-
1150117,11412,1442,名軒,建材營造,256592,200789,170724,27.79186111,50.29638481,3330041,8801900,-62.16679353,本月認收23戶，去年同期認收14戶；本年累計認收290戶，去年累計認收752戶，故兩期差異大。
1150117,11412,1443,立益物流,其他,77201,76553,83526,0.846472379,-7.572492398,981539,924488,6.171091458,-
1150117,11412,1444,力麗,紡織纖維,544906,566802,728350,-3.863077406,-25.18624288,7113542,8269876,-13.98248293,-
1150117,11412,1445,大宇,紡織纖維,65402,47108,54729,38.83416829,19.50154397,770092,989122,-22.14388114,-
1150117,11412,1446,宏和,紡織纖維,8724,13991,136543,-37.64562933,-93.61080392,1019741,3676403,-72.26253487,本月營建無認列收入
1150117,11412,1447,力鵬,紡織纖維,1895903,3023367,2887619,-37.29166853,-34.34372748,27859035,34825197,-20.00322353,-
1150117,11412,1449,佳和,紡織纖維,482486,269350,200314,79.12975682,140.8648422,2703130,2893648,-6.584007454,營收回穩及合併子公司營收
1150117,11412,1451,年興,紡織纖維,535664,566553,429413,-5.452093626,24.74331238,6261211,6420661,-2.483389171,本年累計營收較去年累計營收減少2.48%，主係後龍關廠影響。
1150117,11412,1452,宏益,紡織纖維,101890,101471,158404,0.412925861,-35.67712937,1356156,1700438,-20.24666586,-
1150117,11412,1453,大將,建材營造,126,183,115,-31.14754098,9.565217391,1475,1375,7.272727273,-
1150117,11412,1454,台富,紡織纖維,137106,106049,157745,29.28551896,-13.08377445,1537001,1623569,-5.331956942,無
1150117,11412,1455,集盛,紡織纖維,403214,404535,705994,-0.326547765,-42.88705003,6202347,9427002,-34.2065802,-
1150117,11412,1456,怡華,建材營造,99865,55086,133061,81.2892568,-24.9479562,828991,1042274,-20.46323711,-
1150117,11412,1457,宜進,紡織纖維,211614,199771,301867,5.92828789,-29.89826646,2976060,3389937,-12.20898795,-
1150117,11412,1459,聯發,紡織纖維,74746,100634,133144,-25.72490411,-43.86078231,1180950,1314593,-10.16611225,-
1150117,11412,1460,宏遠,紡織纖維,771403,648977,928728,18.86445899,-16.93983599,7488285,8263751,-9.38394683,-
1150117,11412,1463,強盛新,紡織纖維,19310,15760,377986,22.52538071,-94.89134518,812074,638150,27.25440727,子公司保強建設房屋售出入帳
1150117,11412,1464,得力,紡織纖維,1123593,934354,1160558,20.25345854,-3.185105785,12508043,11928088,4.862095249,-
1150117,11412,1465,偉全,紡織纖維,31554,17984,37877,75.45596085,-16.69350793,357635,494877,-27.73254768,-
1150117,11412,1466,聚隆,紡織纖維,240567,220544,279141,9.078913958,-13.81882275,2606048,2966710,-12.15696849,-
1150117,11412,1467,南緯,紡織纖維,442747,510826,510712,-13.32723863,-13.30789173,5149902,5037100,2.239423478,-
1150117,11412,1468,昶和,紡織纖維,59766,66456,75121,-10.06681112,-20.44035623,836667,1078244,-22.40466907,-
1150117,11412,1470,大統新創,紡織纖維,87108,59006,74962,47.62566519,16.20287612,803710,788039,1.988607163,-
1150117,11412,1471,首利,電子零組件業,10886,9019,24244,20.70074288,-55.09816862,182641,278293,-34.37096873,本月營收較去年同期減少，主係因為客戶需求減少所致。
1150117,11412,1472,三洋實業,建材營造,320728,300744,278616,6.644854095,15.11470985,3643138,2335467,55.99184232,本公司以專案收入為主要營收，因各財務報表期間所認列專案別不同，使得營業收入同期比較不具相同基礎，此為本公司營業特性。
1150117,11412,1473,台南,紡織纖維,470114,471307,799778,-0.253125882,-41.21943839,6676978,7446440,-10.33328678,-
1150117,11412,1474,弘裕,紡織纖維,262667,250181,300454,4.99078667,-12.57663403,2916486,3168177,-7.944347806,-
1150117,11412,1475,業旺,紡織纖維,136128,124001,167736,9.779759841,-18.84389755,1470203,1963370,-25.11839337,-
1150117,11412,1476,儒鴻,紡織纖維,3300238,2891719,3422441,14.12720254,-3.570638617,37989751,36828499,3.153134207,-
1150117,11412,1477,聚陽,紡織纖維,3204380,2593161,3528072,23.57042235,-9.174756071,34428057,35523576,-3.083920943,-
1150117,11412,1503,士電,電機機械,4072311,2963128,3459721,37.43284124,17.70634106,37177928,35071141,6.007181232,-
1150117,11412,1504,東元,電機機械,5662223,4680840,4896550,20.9659591,15.63698931,59070263,55472389,6.485882553,-
1150117,11412,1506,正道,電機機械,80275,84284,91500,-4.756537421,-12.26775956,1071595,1036620,3.373946094,-
1150117,11412,1512,瑞利,汽車工業,108275,99547,87289,8.767717761,24.04197551,1147752,1063383,7.934018129,-
1150117,11412,1513,中興電,電機機械,2564559,2321427,2352792,10.47338555,9.000668142,27446771,25609551,7.17396412,-
1150117,11412,1514,亞力,電機機械,1223463,1062946,1104137,15.10114343,10.80717339,10554551,8828814,19.54664579,-
1150117,11412,1515,力山,電機機械,555964,734140,280976,-24.27003024,97.86885713,5419291,6099286,-11.14876397,客戶庫存管理增加採購量
1150117,11412,1516,川飛,其他,4723,9778,12559,-51.69768869,-62.39350267,78814,606144,-86.99747915,新拓展業務小量出貨，營收未及原有業務
1150117,11412,1517,利奇,電機機械,183763,157263,213006,16.8507532,-13.72872126,2021270,2025765,-0.221891483,-
1150117,11412,1519,華城,電機機械,3888791,1975829,3508025,96.81819631,10.85414158,24423057,20202779,20.88959148,-
1150117,11412,1521,大億,汽車工業,316032,314759,263140,0.40443641,20.10032682,3629959,3696220,-1.792669268,-
1150117,11412,1522,堤維西,汽車工業,2800356,2718787,1639508,3.00019825,70.80465603,24427610,20125691,21.3752611,本月增加50%以上原因：主要是大茂堤維西汽車部件有限公司營收併入所致
1150117,11412,1524,耿鼎,汽車工業,271962,211724,354399,28.45119117,-23.26107015,2630111,3015605,-12.78330551,-
1150117,11412,1525,江申,汽車工業,124588,110229,132953,13.02651752,-6.291697066,1245660,1458634,-14.60092114,-
1150117,11412,1526,日馳,電機機械,59074,52744,51341,12.00136508,15.06203619,771039,720682,6.987409149,-
1150117,11412,1527,鑽全,電機機械,188483,205213,201997,-8.152504958,-6.690198369,2896539,3130242,-7.465972279,-
1150117,11412,1528,恩德,電機機械,210545,200903,283842,4.79933102,-25.82316923,2803353,3695783,-24.14725107,-
1150117,11412,1529,樂事綠能,電機機械,121570,32695,49602,271.8305551,145.0909238,925517,696439,32.89275873,"本月有台電亭置式變壓器交貨,故營收增幅大"
1150117,11412,1530,亞崴,電機機械,184549,163998,230795,12.53125038,-20.03769579,1926469,1917762,0.454018799,-
1150117,11412,1531,高林股,電機機械,133712,93881,162297,42.42711518,-17.61277165,1491345,1637783,-8.941233362,-
1150117,11412,1532,勤美,電機機械,1017860,1142265,1099756,-10.89108044,-7.446742732,15388946,18113863,-15.04326824,-
1150117,11412,1533,車王電,汽車工業,332837,486358,595876,-31.56543123,-44.14324457,4003279,3345715,19.65391553,-
1150117,11412,1535,中宇,電機機械,910342,846560,1266132,7.534256284,-28.1005456,11366055,10858807,4.671305052,-
1150117,11412,1536,和大,汽車工業,361269,428020,334925,-15.59529929,7.865641562,4762746,5774470,-17.52063826,-
1150117,11412,1537,廣隆,電機機械,557114,543153,669801,2.57036231,-16.82395219,6631601,8137839,-18.5090661,-
1150117,11412,1538,正峰,電機機械,9989,5616,15629,77.86680912,-36.08676179,115586,112684,2.575343438,-
1150117,11412,1539,巨庭,電機機械,78913,96205,99833,-17.97411777,-20.95499484,1302082,1338821,-2.744130843,-
1150117,11412,1540,喬福,電機機械,29325,38433,18946,-23.6983842,54.78201203,495439,498100,-0.534230074,大陸及美國巿場成長
1150117,11412,1541,錩泰,電機機械,224189,252439,225920,-11.19082234,-0.766200425,3629326,2988448,21.44517823,-
1150117,11412,1558,伸興,電機機械,516979,550121,628440,-6.024492793,-17.73614028,8103980,8337227,-2.797656823,-
1150117,11412,1560,中砂,電機機械,735634,726848,630526,1.208780928,16.66989149,8149510,7019494,16.09825438,-
1150117,11412,1563,巧新,汽車工業,469209,581632,554036,-19.32888837,-15.31073793,6977350,7473579,-6.639777274,-
1150117,11412,1568,倉佑,汽車工業,105505,90256,77101,16.89527566,36.83998911,1052596,1049320,0.312202188,-
1150117,11412,1582,信錦,電子零組件業,689286,723891,867618,-4.780415836,-20.55420704,8679137,9404013,-7.708156082,-
1150117,11412,1583,程泰,電機機械,380350,327290,400585,16.21192215,-5.051362383,3887113,4422922,-12.11436693,-
1150117,11412,1587,吉茂,汽車工業,283295,247412,225431,14.50333856,25.66816454,2651919,2154168,23.1064151,-
1150117,11412,1589,永冠-KY,電機機械,701808,738031,810137,-4.908059418,-13.37168899,7927425,7202236,10.06894248,-
1150117,11412,1590,亞德客-KY,電機機械,3312944,3025066,2776727,9.516420468,19.31111701,34329946,30660133,11.96933164,本月營業收入換算匯率為4.4478838；本年累計營業收入換算匯率為4.3287721。
1150117,11412,1597,直得,電機機械,119726,109568,81609,9.270955023,46.70685831,1138316,1036581,9.81447663,-
1150117,11412,1598,岱宇,運動休閒,746675,452730,944152,64.92721931,-20.91580593,6131809,7216822,-15.03449856,-
1150117,11412,1603,華電,電器電纜,570069,470676,375611,21.11707417,51.77111426,5522406,4537973,21.69323176,"本公司產品為訂單式生產。營收增加主要係ZTACIR340、161KV電纜線及161KV附屬器材共116,685仟元。"
1150117,11412,1604,聲寶,電器電纜,683006,693465,844295,-1.508223198,-19.10339396,9049770,9493808,-4.677132716,-
1150117,11412,1605,華新,電器電纜,15517904,12761831,13658023,21.59621923,13.61749794,174272147,179196041,-2.747769411,-
1150117,11412,1608,華榮,電器電纜,898175,951897,915587,-5.643677835,-1.901730802,11331431,11329005,0.021414061,-
1150117,11412,1609,大亞,電器電纜,2627306,2743179,2615084,-4.224040794,0.467365484,31247317,30137294,3.683220531,-
1150117,11412,1611,中電,電器電纜,87070,77038,103453,13.02214492,-15.83617681,1064976,1160862,-8.259896525,-
1150117,11412,1612,宏泰,電器電纜,503375,640165,433326,-21.36792858,16.16542741,7550460,6583904,14.68059073,-
1150117,11412,1614,三洋電,電器電纜,366076,390309,473216,-6.208670566,-22.64082364,5352721,5676698,-5.707138199,-
1150117,11412,1615,大山,電器電纜,504432,517278,601962,-2.483384176,-16.2020194,5719051,5869663,-2.565939476,-
1150117,11412,1616,億泰,電器電纜,319913,420145,359515,-23.85652572,-11.01539574,5207639,4605188,13.08200664,-
1150117,11412,1617,榮星,電器電纜,329288,302734,275188,8.771396672,19.65928747,3363150,3395486,-0.952323173,-
1150117,11412,1618,合機,電器電纜,330626,388776,820458,-14.957199,-59.70226386,4815501,4674925,3.007021503,114年12月超高壓線及其相關附屬器材與高壓線出貨量較去年同期減少。
1150117,11412,1626,艾美特-KY,電器電纜,369026,496126,637713,-25.61849208,-42.13290305,7793999,8130776,-4.142003174,-
1150117,11412,1702,南僑,食品工業,2010718,2084636,2279916,-3.545846853,-11.80736483,23165348,23738315,-2.413680162,-
1150117,11412,1707,葡萄王,生技醫療業,829436,1092138,1192289,-24.05391993,-30.43330937,10251607,11160005,-8.139763378,-
1150117,11412,1708,東鹼,化學工業,532286,552855,556124,-3.720505377,-4.2864541,6156522,6365633,-3.284999308,-
1150117,11412,1709,和益,化學工業,704056,681082,769026,3.373162116,-8.44834895,9011697,10306048,-12.55914003,-
1150117,11412,1710,東聯,化學工業,1639028,1547024,2138124,5.947160484,-23.34270604,22253718,23784620,-6.436520743,無
1150117,11412,1711,永光,化學工業,660278,590314,724844,11.85199741,-8.907571836,7568574,8168220,-7.341207754,-
1150117,11412,1712,興農,化學工業,1467346,1438112,1411894,2.032804121,3.927490307,18610462,18927686,-1.675978775,-
1150117,11412,1713,國化,化學工業,46266,38993,48592,18.65206576,-4.78679618,460042,527973,-12.86637764,-
1150117,11412,1714,和桐,化學工業,2680334,2241492,1858807,19.57812029,44.1964658,23945078,20410398,17.31803564,-
1150117,11412,1717,長興,化學工業,3723693,3297285,3968361,12.93209413,-6.165467305,40684707,44191125,-7.934665614,-
1150117,11412,1718,中纖,化學工業,3547315,3668313,4237495,-3.298464444,-16.28745285,45809010,45424497,0.846488185,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。
1150117,11412,1720,生達,生技醫療業,565825,577996,539892,-2.105723915,4.803368081,7022380,6788552,3.444445885,-
1150117,11412,1721,三晃,化學工業,192639,89134,167697,116.1229161,14.87325355,1774756,2286720,-22.38857403,-
1150117,11412,1722,台肥,化學工業,810828,913112,882512,-11.20169267,-8.122722411,12087502,11873336,1.803755912,-
1150117,11412,1723,中碳,化學工業,498829,380804,598567,30.99363452,-16.66279631,5858092,7647497,-23.3985708,-
1150117,11412,1725,元禎,化學工業,609084,619152,687235,-1.626095046,-11.37180149,7996646,8389157,-4.678789537,-
1150117,11412,1726,永記,化學工業,857851,815657,961399,5.173007772,-10.77055416,9783831,9525927,2.707390052,-
1150117,11412,1727,中華化,化學工業,159463,173051,127489,-7.852020503,25.07981081,1969278,2083083,-5.46329647,-
1150117,11412,1730,花仙子,化學工業,183864,203121,179159,-9.480555925,2.626158887,2411709,2525253,-4.496341555,-
1150117,11412,1731,美吾華,生技醫療業,145647,134627,126969,8.185579416,14.71067741,1584065,1485873,6.608370971,本月美吾髮及醫藥事業部出貨暢旺， 營收較去年同期大幅成長近15%
1150117,11412,1732,毛寶,化學工業,54863,56315,56746,-2.578353902,-3.318295563,676902,592430,14.25856219,-
1150117,11412,1733,五鼎,生技醫療業,142998,140491,170538,1.784455944,-16.1488935,1944907,1852211,5.004613405,-
1150117,11412,1734,杏輝,生技醫療業,322467,281322,291303,14.62558918,10.69813905,3371148,3149850,7.025667889,-
1150117,11412,1735,日勝化,化學工業,203138,174677,218486,16.29350172,-7.024706389,2303489,2646091,-12.94747611,-
1150117,11412,1736,喬山,運動休閒,8803819,5759770,7612222,52.85018325,15.65373422,54399106,47785398,13.8404372,-
1150117,11412,1737,臺鹽,食品工業,285940,256887,264880,11.30964198,7.95077016,3306137,3238152,2.099499962,-
1150117,11412,1752,南光,生技醫療業,177019,152397,198074,16.15648602,-10.62986561,2162218,2199861,-1.711153568,-
1150117,11412,1760,寶齡富錦,生技醫療業,179961,232369,156646,-22.55378299,14.8838783,2063392,2029645,1.662704562,-
1150117,11412,1762,中化生,生技醫療業,57917,41954,105604,38.04881537,-45.15643347,804878,1347375,-40.26325262,-
1150117,11412,1773,勝一,化學工業,964751,1049149,955862,-8.044424576,0.929945955,11500542,11056944,4.01194037,-
1150117,11412,1776,展宇,化學工業,98570,80258,108616,22.81641705,-9.249097739,1032588,1225509,-15.74211205,-
1150117,11412,1783,和康生,生技醫療業,92879,68400,69790,35.7880117,33.08353632,811564,680651,19.23349852,-
1150117,11412,1786,科妍,生技醫療業,94213,80166,93101,17.52239104,1.194401779,886622,883310,0.374953301,-
1150117,11412,1789,神隆,生技醫療業,488272,209083,595138,133.5302248,-17.95650757,3163422,3406284,-7.129822411,-
1150117,11412,1795,美時,生技醫療業,2442093,1058771,1463301,130.6535596,66.88931396,20501303,18584227,10.31560796,主要係本月份併購取得NAGH，受惠於其營收挹注所致
1150117,11412,1802,台玻,玻璃陶瓷,3741234,3606375,3996704,3.73946137,-6.392017022,41607019,42476280,-2.046462167,-
1150117,11412,1805,寶徠,建材營造,187429,114,200285,164311.4035,-6.418853134,285015,625463,-54.43135725,本月營收主要係認列璞園樸園案收入，去年累計收入較高，主要係認列松雍案收入較高所致。
1150117,11412,1806,冠軍,玻璃陶瓷,179295,242570,282323,-26.08525374,-36.49295311,3257464,3452172,-5.640159297,-
1150117,11412,1808,潤隆,建材營造,4053644,2336221,66624,73.51286544,5984.35999,6495857,8787971,-26.08240287,營收變動主要係本年度完工建案已陸續過戶交屋認列房地出售收入所致。
1150117,11412,1809,中釉,玻璃陶瓷,226330,185819,237927,21.80132279,-4.874184098,2497538,2415100,3.413440437,-
1150117,11412,1810,和成,玻璃陶瓷,410559,365491,459298,12.33080979,-10.61162905,4574126,4849739,-5.683048098,-
1150117,11412,1817,凱撒衛,玻璃陶瓷,230735,213765,297708,7.93862419,-22.49620433,2618295,2790325,-6.165231649,-
1150117,11412,1903,士紙,造紙工業,13321,12830,13529,3.826968044,-1.537438096,153293,155927,-1.689252022,-
1150117,11412,1904,正隆,造紙工業,3916083,3648804,4530153,7.325112557,-13.55517132,42980344,45177687,-4.863779325,-
1150117,11412,1905,華紙,造紙工業,1665433,1484755,1847061,12.16887635,-9.83335147,18766991,20767530,-9.633013652,-
1150117,11412,1906,寶隆,造紙工業,291461,222378,174345,31.06557303,67.17485446,3111558,3211527,-3.112818295,代理銷售工業用紙之噸數增加
1150117,11412,1907,永豐餘,造紙工業,6673325,5968573,7313325,11.8077135,-8.751149443,73637975,78413055,-6.08964923,-
1150117,11412,1909,榮成,造紙工業,3662017,4331934,4237850,-15.46461696,-13.58785705,44719941,47864739,-6.570176848,-
1150117,11412,2002,中鋼,鋼鐵工業,25543419,25367720,29632223,0.692608559,-13.79850577,317155264,360535714,-12.03221992,-
1150117,11412,2006,東和鋼鐵,鋼鐵工業,5050463,4185671,5570853,20.66077339,-9.341298361,57996012,60199223,-3.659866175,-
1150117,11412,2007,燁興,鋼鐵工業,350746,337591,511099,3.896727105,-31.37415647,5283229,6899956,-23.4309755,-
1150117,11412,2008,高興昌,鋼鐵工業,122448,101591,142348,20.53036194,-13.97982409,1818497,1458367,24.69405849,-
1150117,11412,2009,第一銅,鋼鐵工業,249638,226480,243767,10.22518545,2.408447411,2905229,3128075,-7.124061923,-
1150117,11412,2010,春源,鋼鐵工業,1931700,2059255,2144532,-6.194230438,-9.924403087,24243058,23976020,1.113771176,-
1150117,11412,2012,春雨,鋼鐵工業,611219,650924,798220,-6.099790452,-23.42725063,8307669,9162134,-9.32604784,-
1150117,11412,2013,中鋼構,鋼鐵工業,1850099,1750902,1993880,5.66547985,-7.211116015,20948280,19695058,6.363129268,-
1150117,11412,2014,中鴻,鋼鐵工業,1299547,1178501,2191312,10.27118348,-40.69548289,19021554,30461521,-37.55546875,-
1150117,11412,2015,豐興,鋼鐵工業,2515367,1946298,3337151,29.23853387,-24.62531662,29035854,34379324,-15.5426849,-
1150117,11412,2017,官田鋼,鋼鐵工業,200836,193205,229069,3.949690743,-12.32510728,2734198,3281157,-16.66969913,-
1150117,11412,2020,美亞,鋼鐵工業,372889,344375,361701,8.279927405,3.093162585,4743531,5241780,-9.505339789,-
1150117,11412,2022,聚亨,鋼鐵工業,880971,807475,682000,9.101953621,29.17463343,9337371,7870033,18.64462322,-
1150117,11412,2023,燁輝,鋼鐵工業,5078774,4376372,6132182,16.04986962,-17.17835511,67539239,73967398,-8.690530117,-
